customer_id,age,gender,city,state,tier,language_preference,income_type_declared,avg_monthly_income,income_pattern,avg_income_per_credit,income_credit_count,income_interval_days_mean,income_interval_days_std,income_amount_cv,rolling_income_30d_mean,rolling_income_30d_std,avg_monthly_savings_rate,savings_rate_trend,balance_trend,has_active_loans,num_active_loans,total_monthly_emi,emi_to_income_ratio,missed_emi_count,late_emi_count,emi_on_time_rate,max_days_late,essential_spend_share,discretionary_spend_share,cash_withdrawal_share,new_device_rate,new_beneficiary_rate,new_merchant_rate,txn_velocity_last_7d,num_distinct_devices,data_coverage_score,data_quality_score,overall_confidence_score,overall_confidence_band,data_coverage_note,overall_confidence,profile_computed_at,archetype_ground_truth,split
cust_8d40948595,22,Female,Bilaspur,Chhattisgarh,Tier 3,Bengali,salaried,40732.89,mixed_or_business,44127.3,12,30.45,3.2,0.372,17456.95,0.0,0.0202,-0.1609,8721.33,True,1,22837.49,0.561,1,3,0.667,999,0.916,0.02,0.333,0.0,0.0,0.0,1,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:40:10.990592+00:00,financially_stressed,test
cust_2a01c65770,35,Female,Chhindwara,Madhya Pradesh,Tier 4,Hindi,salaried,54539.79,salaried_regular,59084.77,12,29.45,0.78,0.0,118169.54,0.0,0.4432,-0.02803,25175.95,True,2,21070.23,0.386,0,0,1.0,0,0.527,0.359,0.133,0.0,0.0,0.0,4,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:40:11.008502+00:00,stable_salaried,train
cust_f35a40e6f4,57,Female,Nagpur,Maharashtra,Tier 2,Marathi,gig_irregular,16962.71,gig_irregular,2423.24,91,3.41,1.48,0.377,17738.18,824.33,0.6614,0.02405,12284.32,True,2,37377.11,2.203,0,0,1.0,0,0.682,0.318,0.0,0.0,0.0,0.0,2,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:40:11.025123+00:00,gig_irregular,train
cust_e229558211,24,Male,Bilaspur,Chhattisgarh,Tier 3,Kannada,salaried,30975.39,mixed_or_business,33556.67,12,30.18,4.0,0.372,13275.17,0.0,0.0321,-0.14084,4840.18,True,1,7689.67,0.248,3,4,0.708,999,0.926,0.015,0.136,0.0,0.0,0.0,2,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:40:11.040552+00:00,financially_stressed,train
cust_7bb2b93b9b,25,Male,Mumbai,Maharashtra,Tier 1,Hindi,salaried,69217.95,salaried_regular,74986.11,12,29.45,0.89,0.0,74986.11,0.0,0.4154,-0.01414,27299.42,True,2,30796.86,0.445,0,0,1.0,0,0.4,0.244,0.137,0.0588,0.0588,0.0588,6,2,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:40:11.050603+00:00,fraud_scenario,train
cust_3f08a923bd,48,Male,Chhindwara,Madhya Pradesh,Tier 4,Hindi,salaried,56536.87,salaried_regular,56536.87,12,29.36,0.98,0.0,56536.87,0.0,0.4583,-0.00924,25231.63,True,1,14081.29,0.249,0,0,1.0,0,0.495,0.35,0.231,0.0,0.0,0.0,3,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:40:11.070310+00:00,stable_salaried,test
cust_c90c0a80c9,23,Male,Indore,Madhya Pradesh,Tier 2,Kannada,salaried,35829.14,mixed_or_business,38814.91,12,30.36,2.9,0.372,30710.7,0.0,-0.0387,-0.15967,4265.29,True,1,5545.34,0.155,1,2,0.75,999,0.842,0.028,0.249,0.0,0.0,0.0,2,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:40:11.088111+00:00,financially_stressed,train
cust_bce3a1e46c,25,Other,Barpeta,Assam,Tier 4,Gujarati,salaried,53102.51,salaried_regular,57527.72,12,29.45,0.99,0.0,115055.44,0.0,0.4028,-0.02169,23404.16,True,1,8371.26,0.158,0,0,1.0,0,0.492,0.325,0.152,0.0,0.0,0.0,2,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:40:11.102692+00:00,stable_salaried,train
cust_1d2922173d,59,Female,Indore,Madhya Pradesh,Tier 2,Gujarati,salaried,39971.96,mixed_or_business,43302.96,12,30.27,2.73,0.372,17130.84,0.0,-0.0919,-0.19409,6087.97,True,1,18902.4,0.473,3,0,0.75,999,0.88,0.012,0.137,0.0,0.0,0.0,2,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:40:11.114381+00:00,financially_stressed,train
cust_4133fb5749,60,Female,Bengaluru,Karnataka,Tier 1,Gujarati,salaried,34523.88,salaried_regular,37400.87,12,29.55,0.99,0.0,74801.74,0.0,0.4564,-0.03667,16906.89,True,1,10212.77,0.296,0,0,1.0,0,0.519,0.34,0.082,0.0,0.0,0.0,2,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:40:11.124668+00:00,stable_salaried,test
cust_61f2586ca8,47,Male,Bilaspur,Chhattisgarh,Tier 3,Telugu,salaried,89314.58,salaried_regular,89314.58,12,29.73,0.96,0.0,89314.58,0.0,0.4772,0.01453,42713.56,True,1,24732.06,0.277,0,0,1.0,0,0.545,0.274,0.121,0.0,0.0,0.0,3,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:40:11.141284+00:00,stable_salaried,train
cust_b55dd763e3,37,Male,Deoria,Uttar Pradesh,Tier 4,Bengali,salaried,63398.47,salaried_regular,63398.47,12,29.45,0.89,0.0,126796.94,0.0,0.4233,-0.01995,24246.81,True,1,15391.25,0.243,0,0,1.0,0,0.501,0.373,0.206,0.0,0.0,0.0,6,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:40:11.158630+00:00,stable_salaried,train
cust_d1842a7872,46,Male,Guna,Madhya Pradesh,Tier 3,Bengali,salaried,64673.92,salaried_regular,64673.92,12,29.27,0.86,0.0,129347.84,0.0,0.486,-0.01639,29478.83,True,1,22610.95,0.35,0,0,1.0,0,0.489,0.4,0.131,0.0,0.0,0.0,6,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:40:11.174673+00:00,stable_salaried,train
cust_48391a3641,23,Male,Nagpur,Maharashtra,Tier 2,Marathi,salaried,82965.53,salaried_regular,89879.32,12,29.45,1.08,0.0,89879.32,0.0,0.455,-0.03102,42105.76,True,1,6088.2,0.073,0,0,1.0,0,0.49,0.343,0.201,0.0,0.0,0.0,2,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:40:11.199792+00:00,stable_salaried,train
cust_3b444cc36f,56,Other,Delhi,Delhi,Tier 1,Bengali,gig_irregular,14897.88,gig_irregular,2226.12,87,3.62,1.49,0.457,16257.01,1309.56,0.6359,-0.00337,10789.87,True,1,8697.36,0.584,0,0,1.0,0,0.774,0.226,0.0,0.0,0.0,0.0,3,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:40:11.214654+00:00,gig_irregular,train
cust_adf68e5fdd,24,Male,Delhi,Delhi,Tier 1,English,salaried,24139.13,mixed_or_business,26150.72,12,30.36,3.94,0.372,10345.34,0.0,-0.0107,-0.16761,5157.93,True,1,21707.78,0.899,2,3,0.583,999,0.933,0.041,0.173,0.0,0.0,0.0,3,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:40:11.224370+00:00,financially_stressed,train
cust_361134558e,43,Male,Guna,Madhya Pradesh,Tier 3,Kannada,salaried,31097.91,mixed_or_business,33689.41,12,29.82,3.54,0.372,26655.36,0.0,-0.0054,-0.18247,8455.64,True,1,11434.57,0.368,3,2,0.583,999,0.935,0.034,0.116,0.0,0.0,0.0,5,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:40:11.235616+00:00,financially_stressed,train
cust_400edc68d6,33,Other,Nagpur,Maharashtra,Tier 2,Hindi,gig_irregular,15029.32,gig_irregular,2271.87,86,3.62,1.55,0.431,20937.89,1035.8,0.7385,-0.00417,11478.76,False,0,0.0,0.0,0,0,1.0,0,0.565,0.435,0.0,0.0,0.0,0.0,2,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:40:11.255826+00:00,gig_irregular,test
cust_70d41483fb,45,Other,Chhindwara,Madhya Pradesh,Tier 4,English,salaried,35954.54,mixed_or_business,38950.75,12,29.82,4.09,0.372,30818.18,0.0,-0.0153,-0.18392,8303.02,True,1,22815.55,0.635,1,4,0.583,999,0.922,0.017,0.134,0.0,0.0,0.0,3,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:40:11.270616+00:00,financially_stressed,train
cust_469faadaab,41,Other,Mumbai,Maharashtra,Tier 1,Tamil,gig_irregular,17086.37,gig_irregular,2388.42,93,3.4,1.45,0.39,16507.14,591.22,0.6941,0.00597,13694.03,False,0,0.0,0.0,0,0,1.0,0,0.633,0.367,0.0,0.0,0.0,0.0,2,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:40:11.282978+00:00,gig_irregular,train
cust_b7b7794c45,60,Other,Barpeta,Assam,Tier 4,Tamil,salaried,43934.67,salaried_regular,47595.89,12,29.45,0.66,0.0,95191.78,0.0,0.4691,-0.0247,22560.56,True,2,32307.43,0.735,0,0,1.0,0,0.477,0.325,0.201,0.0,0.0,0.0,2,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:40:11.282978+00:00,stable_salaried,train
cust_141db71032,58,Other,Chhindwara,Madhya Pradesh,Tier 4,Gujarati,salaried,56406.1,salaried_regular,61106.61,12,29.55,0.5,0.0,61106.61,0.0,0.4522,-0.03078,27749.29,True,1,2019.28,0.036,0,0,1.0,0,0.504,0.338,0.095,0.0,0.0,0.0,1,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:40:11.307503+00:00,stable_salaried,test
cust_3872d16500,51,Other,Indore,Madhya Pradesh,Tier 2,Bengali,salaried,24167.95,mixed_or_business,26181.94,12,30.0,2.8,0.372,20715.38,0.0,-0.0098,-0.18236,5146.23,True,1,15324.35,0.634,4,1,0.583,999,0.918,0.016,0.311,0.0,0.0,0.0,3,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:40:11.316541+00:00,financially_stressed,train
cust_1a63bffa42,33,Male,Bengaluru,Karnataka,Tier 1,Bengali,gig_irregular,14149.97,gig_irregular,2189.88,84,3.8,1.45,0.47,17063.46,908.17,0.7287,-0.00366,10296.36,True,1,11928.51,0.843,0,0,1.0,0,0.613,0.387,0.0,0.0,0.0,0.0,2,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:40:11.333154+00:00,gig_irregular,train
cust_b28a4d9901,40,Female,Barpeta,Assam,Tier 4,English,salaried,66966.18,salaried_regular,72546.7,12,29.64,0.77,0.0,72546.7,0.0,0.4881,-0.0282,35490.66,True,1,15300.26,0.228,0,0,1.0,0,0.472,0.405,0.127,0.0,0.0,0.0,2,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:40:11.346307+00:00,stable_salaried,train
cust_a909ba25ce,44,Other,Chhindwara,Madhya Pradesh,Tier 4,Marathi,salaried,71083.43,salaried_regular,77007.05,12,29.55,0.66,0.0,154014.1,0.0,0.4635,-0.02377,35655.05,True,2,17832.31,0.251,0,0,1.0,0,0.499,0.347,0.159,0.0,0.0,0.0,3,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:40:11.349876+00:00,stable_salaried,train
cust_45556ce42b,46,Male,Chhindwara,Madhya Pradesh,Tier 4,Kannada,salaried,49340.05,salaried_regular,53451.72,12,29.55,0.78,0.0,106903.44,0.0,0.4101,-0.01009,22546.8,True,1,10059.15,0.204,0,0,1.0,0,0.498,0.367,0.102,0.0,0.0,0.0,1,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:40:11.366441+00:00,stable_salaried,train
cust_dcac183d74,53,Female,Indore,Madhya Pradesh,Tier 2,Marathi,salaried,46767.82,salaried_regular,46767.82,12,29.27,1.05,0.0,93535.64,0.0,0.4764,-0.01681,19533.46,True,1,10827.23,0.232,0,0,1.0,0,0.493,0.35,0.174,0.0,0.0,0.0,1,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:40:11.383188+00:00,stable_salaried,train
cust_398c78c1e0,47,Other,Barpeta,Assam,Tier 4,Gujarati,salaried,71011.52,salaried_regular,76929.15,12,29.64,0.98,0.0,76929.15,0.0,0.4204,-0.02109,33338.81,True,1,22386.54,0.315,0,0,1.0,0,0.511,0.336,0.071,0.0,0.0,0.0,2,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:40:11.392190+00:00,stable_salaried,train
cust_4bc7d00bd1,29,Female,Bengaluru,Karnataka,Tier 1,Kannada,salaried,42983.82,mixed_or_business,42983.82,12,29.82,4.51,0.372,34009.18,0.0,-0.2081,-0.28682,7449.85,True,1,10242.61,0.238,4,2,0.5,999,0.848,0.024,0.261,0.0,0.0,0.0,3,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:40:11.411653+00:00,financially_stressed,test
cust_d09a050354,21,Female,Delhi,Delhi,Tier 1,Hindi,salaried,60145.62,salaried_regular,65157.75,12,29.64,1.07,0.0,130315.5,0.0,0.4214,-0.01621,21402.71,True,1,8513.8,0.142,0,0,1.0,0,0.334,0.238,0.086,0.0805,0.0805,0.0805,9,2,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:40:11.417375+00:00,fraud_scenario,test
cust_30e5077445,33,Female,Mumbai,Maharashtra,Tier 1,English,salaried,78297.34,salaried_regular,84822.12,12,29.36,0.98,0.0,169644.24,0.0,0.4798,-0.03023,38820.34,True,1,7359.24,0.094,0,0,1.0,0,0.492,0.392,0.189,0.0,0.0,0.0,4,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:40:11.439214+00:00,stable_salaried,test
cust_244208ad20,41,Female,Deoria,Uttar Pradesh,Tier 4,Tamil,salaried,33951.11,mixed_or_business,36780.36,12,30.09,1.98,0.372,29100.94,0.0,0.0368,-0.14544,5639.61,True,1,5466.1,0.161,3,2,0.583,999,0.876,0.04,0.364,0.0,0.0,0.0,3,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:40:11.449868+00:00,financially_stressed,train
cust_179ef993d3,25,Male,Nagpur,Maharashtra,Tier 2,Tamil,gig_irregular,14890.8,gig_irregular,2225.06,87,3.57,1.54,0.444,11068.81,767.62,0.6459,-0.00071,11606.32,False,0,0.0,0.0,0,0,1.0,0,0.538,0.462,0.0,0.0,0.0,0.0,4,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:40:11.464473+00:00,gig_irregular,train
cust_07ca57cc3e,21,Male,Chhindwara,Madhya Pradesh,Tier 4,Telugu,salaried,62248.98,salaried_regular,67436.4,12,29.55,0.89,0.0,67436.4,0.0,0.4317,-0.01564,28677.04,True,2,27404.5,0.44,0,0,1.0,0,0.499,0.344,0.18,0.0,0.0,0.0,3,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:40:11.466446+00:00,stable_salaried,train
cust_d74b822f6e,34,Male,Nagpur,Maharashtra,Tier 2,Tamil,salaried,30988.84,mixed_or_business,33571.24,12,29.64,3.08,0.372,26561.86,0.0,-0.0077,-0.17781,7468.29,True,1,11318.89,0.365,2,2,0.667,999,0.942,0.011,0.218,0.0,0.0,0.0,5,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:40:11.483183+00:00,financially_stressed,test
cust_2a273bdd54,35,Male,Deoria,Uttar Pradesh,Tier 4,Bengali,gig_irregular,15836.98,gig_irregular,2167.17,95,3.28,1.59,0.459,18034.18,752.91,0.7401,-0.0038,12269.44,True,1,22983.9,1.451,0,0,1.0,0,0.536,0.464,0.0,0.0,0.0,0.0,2,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:40:11.499985+00:00,gig_irregular,train
cust_724806cfa2,25,Other,Mumbai,Maharashtra,Tier 1,Hindi,salaried,73930.34,salaried_regular,80091.2,12,29.45,1.16,0.0,80091.2,0.0,0.4488,-0.02843,35783.02,True,1,21382.59,0.289,0,0,1.0,0,0.517,0.38,0.175,0.0,0.0,0.0,1,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:40:11.516482+00:00,stable_salaried,train
cust_36da2b8636,44,Other,Deoria,Uttar Pradesh,Tier 4,Bengali,salaried,82604.99,salaried_regular,89488.74,12,29.45,0.66,0.0,178977.48,0.0,0.474,-0.02506,41882.59,True,1,11412.24,0.138,0,0,1.0,0,0.527,0.401,0.178,0.0,0.0,0.0,3,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:40:11.527933+00:00,stable_salaried,train
cust_dabc6caba9,51,Female,Delhi,Delhi,Tier 1,English,gig_irregular,15997.81,gig_irregular,2363.31,88,3.56,1.62,0.411,16588.0,1141.38,0.687,0.01897,11992.55,False,0,0.0,0.0,0,0,1.0,0,0.685,0.315,0.0,0.0,0.0,0.0,3,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:40:11.533099+00:00,gig_irregular,train
cust_272029a48b,29,Male,Bilaspur,Chhattisgarh,Tier 3,Gujarati,salaried,74020.39,salaried_regular,80188.76,12,29.45,0.99,0.0,160377.52,0.0,0.4399,-0.02752,35042.28,True,1,10619.0,0.143,0,0,1.0,0,0.494,0.331,0.162,0.0,0.0,0.0,3,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:40:11.549781+00:00,stable_salaried,train
cust_487cc767d6,37,Female,Bengaluru,Karnataka,Tier 1,English,salaried,71836.01,salaried_regular,77822.34,12,29.82,0.83,0.0,77822.34,0.0,0.4646,-0.0232,34655.48,True,1,15193.93,0.212,0,0,1.0,0,0.515,0.359,0.134,0.0,0.0,0.0,2,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:40:11.566638+00:00,stable_salaried,train
cust_2e9067fa07,49,Male,Guna,Madhya Pradesh,Tier 3,Bengali,salaried,44739.98,mixed_or_business,44739.98,12,29.91,3.34,0.372,35398.66,0.0,-0.2172,-0.31777,9264.24,True,1,13564.16,0.303,3,3,0.5,999,0.854,0.009,0.283,0.0,0.0,0.0,4,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:40:11.583161+00:00,financially_stressed,test
cust_29ef48a8ce,21,Male,Nagpur,Maharashtra,Tier 2,Hindi,gig_irregular,16421.73,gig_irregular,2372.03,90,3.48,1.42,0.42,17456.79,1062.89,0.6688,-0.00072,12736.69,False,0,0.0,0.0,0,0,1.0,0,0.703,0.297,0.0,0.0,0.0,0.0,4,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:40:11.583161+00:00,gig_irregular,train
cust_332f0d6097,31,Other,Nagpur,Maharashtra,Tier 2,Tamil,salaried,37089.88,mixed_or_business,40180.7,12,30.27,2.7,0.372,31791.32,0.0,0.0155,-0.16876,7522.49,True,1,19716.05,0.532,2,2,0.667,999,0.906,0.0,0.194,0.0,0.0,0.0,3,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:40:11.609992+00:00,financially_stressed,train
cust_7b9d54e891,57,Male,Jhansi,Uttar Pradesh,Tier 3,Bengali,salaried,88324.87,salaried_regular,88324.87,12,29.45,1.08,0.0,88324.87,0.0,0.4986,-0.02022,43272.17,True,1,21858.43,0.247,0,0,1.0,0,0.548,0.368,0.152,0.0,0.0,0.0,1,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:40:11.616582+00:00,stable_salaried,train
cust_3046244988,47,Male,Chhindwara,Madhya Pradesh,Tier 4,Gujarati,gig_irregular,15136.32,gig_irregular,2093.32,94,3.26,1.53,0.487,12839.74,1128.78,0.755,0.00661,12016.17,True,2,29462.51,1.946,0,0,1.0,0,0.493,0.507,0.0,0.0,0.0,0.0,2,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:40:11.634519+00:00,gig_irregular,train
