customer_id,stress_label,suitable_products,unsuitable_products,has_fraud_event
cust_8633c6c1ae,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_8d7f673a8f,stable,"['flexible_micro_credit', 'recurring_deposit_small_ticket']",['fixed_emi_personal_loan'],False
cust_cefef02890,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_538da1fc5f,high_concern,"['financial_health_checkin', 'emi_restructuring']","['personal_loan', 'credit_card', 'investment_product']",False
cust_4e444a72af,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_b8cf085d98,high_concern,"['financial_health_checkin', 'emi_restructuring']","['personal_loan', 'credit_card', 'investment_product']",False
cust_2a2f4aca07,high_concern,"['financial_health_checkin', 'emi_restructuring']","['personal_loan', 'credit_card', 'investment_product']",False
cust_d3394509c3,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_a2e2863f0a,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_d7d66932c7,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_a779064284,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_e20f176a35,stable,"['recurring_deposit', 'credit_card']",[],True
cust_9af4956d30,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_fedf8e5d06,stable,"['flexible_micro_credit', 'recurring_deposit_small_ticket']",['fixed_emi_personal_loan'],False
cust_e409397f46,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_66d670ceb5,stable,"['recurring_deposit', 'credit_card']",[],True
cust_556dbc9c18,stable,"['recurring_deposit', 'credit_card']",[],True
cust_3a2129ed02,high_concern,"['financial_health_checkin', 'emi_restructuring']","['personal_loan', 'credit_card', 'investment_product']",False
cust_cb726a8fc8,stable,"['flexible_micro_credit', 'recurring_deposit_small_ticket']",['fixed_emi_personal_loan'],False
cust_fee045a3dc,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_2345da4299,stable,"['flexible_micro_credit', 'recurring_deposit_small_ticket']",['fixed_emi_personal_loan'],False
cust_a91977ea77,stable,"['flexible_micro_credit', 'recurring_deposit_small_ticket']",['fixed_emi_personal_loan'],False
cust_5f176d20fd,stable,"['flexible_micro_credit', 'recurring_deposit_small_ticket']",['fixed_emi_personal_loan'],False
cust_08ccd69759,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_a90618e9d2,stable,"['flexible_micro_credit', 'recurring_deposit_small_ticket']",['fixed_emi_personal_loan'],False
cust_1b3e70a9f2,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_8c6702476a,high_concern,"['financial_health_checkin', 'emi_restructuring']","['personal_loan', 'credit_card', 'investment_product']",False
cust_5295ef7d8b,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_ec172faf0b,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_74c2b1ff13,stable,"['recurring_deposit', 'credit_card']",[],True
cust_ba14b95e95,stable,"['flexible_micro_credit', 'recurring_deposit_small_ticket']",['fixed_emi_personal_loan'],False
cust_2453ee9d0a,stable,"['recurring_deposit', 'credit_card']",[],True
cust_1117e07866,high_concern,"['financial_health_checkin', 'emi_restructuring']","['personal_loan', 'credit_card', 'investment_product']",False
cust_5b01068962,concern,"['financial_health_checkin', 'emi_restructuring']","['personal_loan', 'credit_card', 'investment_product']",False
cust_c30a663345,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_e8af1252fd,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_64b560013e,stable,"['recurring_deposit', 'credit_card']",[],True
cust_35575048dc,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_a184a677b4,stable,"['flexible_micro_credit', 'recurring_deposit_small_ticket']",['fixed_emi_personal_loan'],False
cust_cc8ae7690d,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_4b9c2d3955,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_0106e3e855,high_concern,"['financial_health_checkin', 'emi_restructuring']","['personal_loan', 'credit_card', 'investment_product']",False
cust_cf5b3b2bae,high_concern,"['financial_health_checkin', 'emi_restructuring']","['personal_loan', 'credit_card', 'investment_product']",False
cust_6e8c821df8,stable,"['flexible_micro_credit', 'recurring_deposit_small_ticket']",['fixed_emi_personal_loan'],False
cust_afb64aa5a6,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_1125ec77a6,stable,"['flexible_micro_credit', 'recurring_deposit_small_ticket']",['fixed_emi_personal_loan'],False
cust_426d763426,stable,"['recurring_deposit', 'credit_card']",[],True
cust_15ca7a9c7c,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_053bcafebe,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_e63814e838,stable,"['recurring_deposit', 'credit_card']",[],True
cust_5eed4910f8,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_1f8306f6a7,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_c3d6e0adbf,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_6dba67f5e6,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_10f0ff1882,stable,"['flexible_micro_credit', 'recurring_deposit_small_ticket']",['fixed_emi_personal_loan'],False
cust_eb98a0720b,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_4639291a7c,high_concern,"['financial_health_checkin', 'emi_restructuring']","['personal_loan', 'credit_card', 'investment_product']",False
cust_ebfe5054bb,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_2453c2d691,high_concern,"['financial_health_checkin', 'emi_restructuring']","['personal_loan', 'credit_card', 'investment_product']",False
cust_3db5b420ad,stable,"['flexible_micro_credit', 'recurring_deposit_small_ticket']",['fixed_emi_personal_loan'],False
cust_410548df89,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_3cc7beef20,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_44e7e4fa91,stable,"['flexible_micro_credit', 'recurring_deposit_small_ticket']",['fixed_emi_personal_loan'],False
cust_4b2d82ab04,stable,"['flexible_micro_credit', 'recurring_deposit_small_ticket']",['fixed_emi_personal_loan'],False
cust_e764da4565,stable,"['flexible_micro_credit', 'recurring_deposit_small_ticket']",['fixed_emi_personal_loan'],False
cust_3e8e90301d,concern,"['financial_health_checkin', 'emi_restructuring']","['personal_loan', 'credit_card', 'investment_product']",False
cust_0336b0427b,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_e9096a8ef2,stable,"['flexible_micro_credit', 'recurring_deposit_small_ticket']",['fixed_emi_personal_loan'],False
cust_18d7a8ae81,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_bc6bb99613,stable,"['flexible_micro_credit', 'recurring_deposit_small_ticket']",['fixed_emi_personal_loan'],False
cust_f91cbabf9d,stable,"['flexible_micro_credit', 'recurring_deposit_small_ticket']",['fixed_emi_personal_loan'],False
cust_1630287709,high_concern,"['financial_health_checkin', 'emi_restructuring']","['personal_loan', 'credit_card', 'investment_product']",False
cust_d90732ab62,high_concern,"['financial_health_checkin', 'emi_restructuring']","['personal_loan', 'credit_card', 'investment_product']",False
cust_857e0f6a58,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_5d9edd6144,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_32d693ce4b,stable,"['recurring_deposit', 'credit_card']",[],True
cust_f7808bae7d,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_5e0d285e2c,stable,"['flexible_micro_credit', 'recurring_deposit_small_ticket']",['fixed_emi_personal_loan'],False
cust_93777a461a,stable,"['recurring_deposit', 'credit_card']",[],True
cust_741017ec9d,stable,"['recurring_deposit', 'credit_card']",[],True
cust_614974dc02,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_f3729e02aa,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_57c8475f20,high_concern,"['financial_health_checkin', 'emi_restructuring']","['personal_loan', 'credit_card', 'investment_product']",False
cust_cda50aeafe,high_concern,"['financial_health_checkin', 'emi_restructuring']","['personal_loan', 'credit_card', 'investment_product']",False
cust_5731543135,high_concern,"['financial_health_checkin', 'emi_restructuring']","['personal_loan', 'credit_card', 'investment_product']",False
cust_0ad92e9a9f,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_29391a9015,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_9be1bd6d25,high_concern,"['financial_health_checkin', 'emi_restructuring']","['personal_loan', 'credit_card', 'investment_product']",False
cust_8462ad0c15,stable,"['recurring_deposit', 'credit_card']",[],True
cust_adf7f62f3e,stable,"['recurring_deposit', 'credit_card']",[],True
cust_0abbbed3ab,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_6d1fb37730,high_concern,"['financial_health_checkin', 'emi_restructuring']","['personal_loan', 'credit_card', 'investment_product']",False
cust_a8dc019f40,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_f5d4beab4c,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_028a13622d,stable,"['recurring_deposit', 'credit_card']",[],True
cust_c8a5402a0d,high_concern,"['financial_health_checkin', 'emi_restructuring']","['personal_loan', 'credit_card', 'investment_product']",False
cust_1e9b900d2c,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_83fd39e91d,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_899e25efb1,stable,"['recurring_deposit', 'credit_card']",[],True
cust_fbc63ccad9,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_141e523e34,high_concern,"['financial_health_checkin', 'emi_restructuring']","['personal_loan', 'credit_card', 'investment_product']",False
cust_731cc7fe7d,stable,"['flexible_micro_credit', 'recurring_deposit_small_ticket']",['fixed_emi_personal_loan'],False
cust_e2329166a6,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_54c99b8268,high_concern,"['financial_health_checkin', 'emi_restructuring']","['personal_loan', 'credit_card', 'investment_product']",False
cust_6172cc326a,high_concern,"['financial_health_checkin', 'emi_restructuring']","['personal_loan', 'credit_card', 'investment_product']",False
cust_46e77e2c2b,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_3038d68c19,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_5d08fb8d6d,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_0245fb14dd,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_e06b1725fd,stable,"['flexible_micro_credit', 'recurring_deposit_small_ticket']",['fixed_emi_personal_loan'],False
cust_7b2023a194,high_concern,"['financial_health_checkin', 'emi_restructuring']","['personal_loan', 'credit_card', 'investment_product']",False
cust_1a8c6fe65c,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_89ad18ea83,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_41c6968af0,high_concern,"['financial_health_checkin', 'emi_restructuring']","['personal_loan', 'credit_card', 'investment_product']",False
cust_6441d9e927,high_concern,"['financial_health_checkin', 'emi_restructuring']","['personal_loan', 'credit_card', 'investment_product']",False
cust_ba1c759f37,stable,"['flexible_micro_credit', 'recurring_deposit_small_ticket']",['fixed_emi_personal_loan'],False
cust_1289e96d99,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_259321caea,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_3d4137b9a8,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_684e8eb9d6,high_concern,"['financial_health_checkin', 'emi_restructuring']","['personal_loan', 'credit_card', 'investment_product']",False
cust_e5156bef34,stable,"['flexible_micro_credit', 'recurring_deposit_small_ticket']",['fixed_emi_personal_loan'],False
cust_6d5208c593,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_02d3b7c821,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_86fc8196b9,high_concern,"['financial_health_checkin', 'emi_restructuring']","['personal_loan', 'credit_card', 'investment_product']",False
cust_e7c6eeedec,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_6124e03658,high_concern,"['financial_health_checkin', 'emi_restructuring']","['personal_loan', 'credit_card', 'investment_product']",False
cust_aff3e126f2,stable,"['flexible_micro_credit', 'recurring_deposit_small_ticket']",['fixed_emi_personal_loan'],False
cust_16c502093d,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_d08793b2bc,high_concern,"['financial_health_checkin', 'emi_restructuring']","['personal_loan', 'credit_card', 'investment_product']",False
cust_530a2766df,stable,"['flexible_micro_credit', 'recurring_deposit_small_ticket']",['fixed_emi_personal_loan'],False
cust_6cfc078e62,high_concern,"['financial_health_checkin', 'emi_restructuring']","['personal_loan', 'credit_card', 'investment_product']",False
cust_0707950ccd,stable,"['flexible_micro_credit', 'recurring_deposit_small_ticket']",['fixed_emi_personal_loan'],False
cust_d0e351d615,concern,"['financial_health_checkin', 'emi_restructuring']","['personal_loan', 'credit_card', 'investment_product']",False
cust_848332fe72,stable,"['recurring_deposit', 'credit_card']",[],True
cust_a39f100f33,stable,"['flexible_micro_credit', 'recurring_deposit_small_ticket']",['fixed_emi_personal_loan'],False
cust_f76e34bd50,high_concern,"['financial_health_checkin', 'emi_restructuring']","['personal_loan', 'credit_card', 'investment_product']",False
cust_a239db709d,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_d2d88fd1ef,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_3de85bcf52,stable,"['recurring_deposit', 'credit_card']",[],True
cust_e2345749d7,stable,"['flexible_micro_credit', 'recurring_deposit_small_ticket']",['fixed_emi_personal_loan'],False
cust_2898314f33,stable,"['recurring_deposit', 'credit_card']",[],True
cust_149e2c3946,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_7bc17b60ee,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_08126f31b0,stable,"['flexible_micro_credit', 'recurring_deposit_small_ticket']",['fixed_emi_personal_loan'],False
cust_b8232f7c62,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_99ffe9cfae,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_6fc1f686c9,high_concern,"['financial_health_checkin', 'emi_restructuring']","['personal_loan', 'credit_card', 'investment_product']",False
cust_fad1d4beb3,stable,"['flexible_micro_credit', 'recurring_deposit_small_ticket']",['fixed_emi_personal_loan'],False
cust_b28da08c08,high_concern,"['financial_health_checkin', 'emi_restructuring']","['personal_loan', 'credit_card', 'investment_product']",False
cust_bae87d03cd,high_concern,"['financial_health_checkin', 'emi_restructuring']","['personal_loan', 'credit_card', 'investment_product']",False
cust_5bb81b5feb,stable,"['flexible_micro_credit', 'recurring_deposit_small_ticket']",['fixed_emi_personal_loan'],False
cust_7da41b3049,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_73c6a773d7,stable,"['flexible_micro_credit', 'recurring_deposit_small_ticket']",['fixed_emi_personal_loan'],False
cust_24cc799bae,high_concern,"['financial_health_checkin', 'emi_restructuring']","['personal_loan', 'credit_card', 'investment_product']",False
cust_1ad880ad23,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_3aff84e4e9,concern,"['financial_health_checkin', 'emi_restructuring']","['personal_loan', 'credit_card', 'investment_product']",False
cust_953c2231a7,stable,"['flexible_micro_credit', 'recurring_deposit_small_ticket']",['fixed_emi_personal_loan'],False
cust_5f98751e76,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_bac3adae90,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_0775b6fbd0,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_e3dd143988,stable,"['flexible_micro_credit', 'recurring_deposit_small_ticket']",['fixed_emi_personal_loan'],False
cust_5384edc2d4,high_concern,"['financial_health_checkin', 'emi_restructuring']","['personal_loan', 'credit_card', 'investment_product']",False
cust_bac7e3963a,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_0ec65742b0,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_8c38638ddf,stable,"['flexible_micro_credit', 'recurring_deposit_small_ticket']",['fixed_emi_personal_loan'],False
cust_4fe03800ef,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_62460dcbc5,stable,"['flexible_micro_credit', 'recurring_deposit_small_ticket']",['fixed_emi_personal_loan'],False
cust_3ee58e6daf,high_concern,"['financial_health_checkin', 'emi_restructuring']","['personal_loan', 'credit_card', 'investment_product']",False
cust_8b0c216852,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_ae1881d27e,stable,"['flexible_micro_credit', 'recurring_deposit_small_ticket']",['fixed_emi_personal_loan'],False
cust_d2abf268ca,stable,"['flexible_micro_credit', 'recurring_deposit_small_ticket']",['fixed_emi_personal_loan'],False
cust_a7ea7f5102,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_671e8ba766,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_5b6643a816,stable,"['recurring_deposit', 'credit_card']",[],True
cust_39e54a5e62,stable,"['flexible_micro_credit', 'recurring_deposit_small_ticket']",['fixed_emi_personal_loan'],False
cust_7da7478fcb,stable,"['flexible_micro_credit', 'recurring_deposit_small_ticket']",['fixed_emi_personal_loan'],False
cust_52d8786671,high_concern,"['financial_health_checkin', 'emi_restructuring']","['personal_loan', 'credit_card', 'investment_product']",False
cust_590db72c6c,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_8100b93541,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_e903929864,stable,"['recurring_deposit', 'credit_card']",[],True
cust_ceeea1f415,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_dbbefdfb51,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_c000326e16,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_b45bbf4aef,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_824a904fd2,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_dc4776123d,concern,"['financial_health_checkin', 'emi_restructuring']","['personal_loan', 'credit_card', 'investment_product']",False
cust_7b3a78d212,high_concern,"['financial_health_checkin', 'emi_restructuring']","['personal_loan', 'credit_card', 'investment_product']",False
cust_cdcc37ec7d,stable,"['recurring_deposit', 'credit_card']",[],True
cust_f8e1a3fc3e,high_concern,"['financial_health_checkin', 'emi_restructuring']","['personal_loan', 'credit_card', 'investment_product']",False
cust_98306bc47d,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_c1b398d263,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_98c9ca80b1,high_concern,"['financial_health_checkin', 'emi_restructuring']","['personal_loan', 'credit_card', 'investment_product']",False
cust_9f5492cf1c,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_db90d04e38,high_concern,"['financial_health_checkin', 'emi_restructuring']","['personal_loan', 'credit_card', 'investment_product']",False
cust_bdffa74df9,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_9c69e088d5,stable,"['flexible_micro_credit', 'recurring_deposit_small_ticket']",['fixed_emi_personal_loan'],False
cust_451d974f92,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_b5f30677dc,stable,"['flexible_micro_credit', 'recurring_deposit_small_ticket']",['fixed_emi_personal_loan'],False
cust_bfabd085be,concern,"['financial_health_checkin', 'emi_restructuring']","['personal_loan', 'credit_card', 'investment_product']",False
cust_5b5043fdb0,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_509b9f2e34,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_936dfd3ff3,stable,"['flexible_micro_credit', 'recurring_deposit_small_ticket']",['fixed_emi_personal_loan'],False
cust_c1d9d10929,concern,"['financial_health_checkin', 'emi_restructuring']","['personal_loan', 'credit_card', 'investment_product']",False
cust_d46151662f,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_83b2ed501b,high_concern,"['financial_health_checkin', 'emi_restructuring']","['personal_loan', 'credit_card', 'investment_product']",False
cust_9bf2ccaecd,high_concern,"['financial_health_checkin', 'emi_restructuring']","['personal_loan', 'credit_card', 'investment_product']",False
cust_aea1c5c6a9,high_concern,"['financial_health_checkin', 'emi_restructuring']","['personal_loan', 'credit_card', 'investment_product']",False
cust_bfaf39241f,stable,"['flexible_micro_credit', 'recurring_deposit_small_ticket']",['fixed_emi_personal_loan'],False
cust_c96ca8c3f1,high_concern,"['financial_health_checkin', 'emi_restructuring']","['personal_loan', 'credit_card', 'investment_product']",False
cust_324ffa8124,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_20e10cb254,stable,"['recurring_deposit', 'credit_card']",[],True
cust_ccb3d45b4d,stable,"['flexible_micro_credit', 'recurring_deposit_small_ticket']",['fixed_emi_personal_loan'],False
cust_72a9ce9c16,high_concern,"['financial_health_checkin', 'emi_restructuring']","['personal_loan', 'credit_card', 'investment_product']",False
cust_88f3bfc514,stable,"['flexible_micro_credit', 'recurring_deposit_small_ticket']",['fixed_emi_personal_loan'],False
cust_67c78b6087,stable,"['recurring_deposit', 'credit_card']",[],True
cust_04411d8b03,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_c0b4c730a2,high_concern,"['financial_health_checkin', 'emi_restructuring']","['personal_loan', 'credit_card', 'investment_product']",False
cust_88d1bb5559,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_de2b765362,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_a56afe6630,high_concern,"['financial_health_checkin', 'emi_restructuring']","['personal_loan', 'credit_card', 'investment_product']",False
cust_5a1c18dee4,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_fa0010aa5a,high_concern,"['financial_health_checkin', 'emi_restructuring']","['personal_loan', 'credit_card', 'investment_product']",False
cust_7d779e8178,high_concern,"['financial_health_checkin', 'emi_restructuring']","['personal_loan', 'credit_card', 'investment_product']",False
cust_a96f5a35b0,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_f45d7f565d,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_d8ea7f83c3,stable,"['flexible_micro_credit', 'recurring_deposit_small_ticket']",['fixed_emi_personal_loan'],False
cust_769b61c0cd,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_c388b63504,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_f1154e01f7,stable,"['flexible_micro_credit', 'recurring_deposit_small_ticket']",['fixed_emi_personal_loan'],False
cust_3b1d27921c,stable,"['flexible_micro_credit', 'recurring_deposit_small_ticket']",['fixed_emi_personal_loan'],False
cust_056fc329dc,concern,"['financial_health_checkin', 'emi_restructuring']","['personal_loan', 'credit_card', 'investment_product']",False
cust_7a6da7900a,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_96c39de9be,high_concern,"['financial_health_checkin', 'emi_restructuring']","['personal_loan', 'credit_card', 'investment_product']",False
cust_cfdfbfae01,stable,"['flexible_micro_credit', 'recurring_deposit_small_ticket']",['fixed_emi_personal_loan'],False
cust_07d5d5a895,stable,"['recurring_deposit', 'credit_card']",[],True
cust_97f99a46fa,high_concern,"['financial_health_checkin', 'emi_restructuring']","['personal_loan', 'credit_card', 'investment_product']",False
cust_d686973bcb,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_62f9153b04,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_b4d1a16f8c,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_4d3e792e27,stable,"['recurring_deposit', 'credit_card']",[],True
cust_9eeb75c7ce,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_7ec2e0bd6a,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_f788f58220,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_56a196f2b2,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_35f6473d03,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_161c760aae,high_concern,"['financial_health_checkin', 'emi_restructuring']","['personal_loan', 'credit_card', 'investment_product']",False
cust_784350fc40,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
cust_33fa0fb4f2,stable,"['flexible_micro_credit', 'recurring_deposit_small_ticket']",['fixed_emi_personal_loan'],False
cust_0a756a7205,stable,"['recurring_deposit', 'credit_card', 'mutual_fund_sip', 'term_insurance']",[],False
